Authority,Botanical Name,Common Name,Council District,Epithet,Genus,Park_Side_Street,Location,Park Name,Side,Site ID,Street,Address,Air Quality Benefits ($),CO2 Avoided (in lbs.),CO2 Sequestered (in lbs.),DBH,Energy Benefits ($),Greenhouse CO2 Benefits ($),kWh Saved,Latitude,Leaf Surface Area (in sq. ft.),Longitude,Pollutants Saved (in lbs.),Property Benefits ($),Site,Stormwater Benefits ($),Stormwater Gallons Saved,Therms Saved,Total Yearly Eco Benefits ($)
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Niagara,NIGRA,PINUS,Front_In_Lot_Busti Av,"(42.9010263000947, -78.8991597216472)",Front,In_Lot,104849,Busti Av,952,0.94,8.81,3.27,10,26.94,0.04,41.88,42.9010263,44.92,-78.89915972,0.13,27.03,1,2.75,344.06,14.96,57.7
Olmsted,PINUS RESINOSA,"PINE, RED",South,RESINOSA,PINUS,Cazenovia_In_Lot_Cazenovia St,"(42.8451501694362, -78.8002284367525)",Cazenovia,In_Lot,107251,Cazenovia St,161,0.2,1.81,0.9,4,6.08,0.01,8.61,42.84515017,42.89,-78.80022844,0.03,25.8,1,0.77,96.22,3.46,32.86
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",North,NIGRA,PINUS,Riverside_In_Lot_Niagara St,"(42.9541796114789, -78.9090412528165)",Riverside,In_Lot,105144,Niagara St,2505,1.58,16.4,4.85,14,44.61,0.06,77.95,42.95417961,44.01,-78.90904125,0.22,26.48,1,4.29,536.65,23.93,77.03
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Delaware,NIGRA,PINUS,Delaware_In_Lot_Parkside Av,"(42.9332811343139, -78.8581127280766)",Delaware,In_Lot,101092,Parkside Av,414,1.26,12.61,4.06,12,35.77,0.05,59.91,42.93328113,44.47,-78.85811273,0.17,26.76,1,3.52,440.36,19.45,67.36
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Delaware,NIGRA,PINUS,Delaware_In_Lot_Delaware Av,"(42.9289073836279, -78.8667692162637)",Delaware,In_Lot,99089,Delaware Av,2182,0.42,3.73,1.65,6,12.25,0.02,17.72,42.92890738,43.91,-78.86676922,0.06,26.42,1,1.4,174.43,6.94,40.51
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Niagara,NIGRA,PINUS,Front_In_Lot_Busti Av,"(42.9018947321478, -78.8993323388703)",Front,In_Lot,104895,Busti Av,952,0.66,5.85,2.46,8,19.1,0.02,27.82,42.90189473,44.74,-78.89933234,0.09,26.92,1,2.04,255.42,10.79,48.74
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Delaware,NIGRA,PINUS,Delaware_In_Lot_Parkside Av,"(42.9404356315422, -78.857540356046)",Delaware,In_Lot,99746,Parkside Av,414,1.89,19.02,5.41,16,52.47,0.07,90.39,42.94043563,42.28,-78.85754036,0.26,25.44,1,5.12,639.51,28.27,84.99
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",North,NIGRA,PINUS,Riverside_In_Lot_Niagara St,"(42.954905755509, -78.9066349907455)",Riverside,In_Lot,105283,Niagara St,2505,0.66,5.85,2.46,8,19.1,0.02,27.82,42.95490576,44.74,-78.90663499,0.09,26.92,1,2.04,255.42,10.79,48.74
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Niagara,NIGRA,PINUS,Front_In_Lot_Busti Av,"(42.9016188760698, -78.8994588573261)",Front,In_Lot,104833,Busti Av,952,0.66,5.85,2.46,8,19.1,0.02,27.82,42.90161888,44.74,-78.89945886,0.09,26.92,1,2.04,255.42,10.79,48.74
Olmsted,PINUS RESINOSA,"PINE, RED",South,RESINOSA,PINUS,Heacock_In_Lot_Abbott Rd,"(42.8548689682695, -78.8216479455523)",Heacock,In_Lot,107124,Abbott Rd,225,0.32,5.97,3.61,2,1.87,0.03,2.42,42.85486897,41.25,-78.82164795,0.05,24.82,1,0.52,65.45,1.08,27.55
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Niagara,NIGRA,PINUS,Front_In_Lot_Busti Av,"(42.9014234370665, -78.8993947204389)",Front,In_Lot,104844,Busti Av,952,0.54,4.79,2.06,7,15.67,0.02,22.77,42.90142344,44.33,-78.89939472,0.07,26.67,1,1.72,214.93,8.87,44.63
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Delaware,NIGRA,PINUS,Delaware_In_Lot_Delaware Av,"(42.9343844618722, -78.8726128214331)",Delaware,In_Lot,97023,Delaware Av,2182,0.78,6.91,2.87,9,22.51,0.03,32.87,42.93438446,45.15,-78.87261282,0.11,27.17,1,2.37,295.92,12.72,52.86
Olmsted,PINUS STROBUS,"PINE, WHITE",Delaware,STROBUS,PINUS,Delaware_In_Lot_Delaware Av,"(42.9311419357624, -78.8662398302785)",Delaware,In_Lot,96708,Delaware Av,2182,0.3,2.67,1.25,5,8.84,0.01,12.68,42.93114194,43.5,-78.86623983,0.04,26.17,1,1.07,133.94,5.02,36.39
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",North,NIGRA,PINUS,Delaware_In_Lot_Delaware Av,"(42.9350349475418, -78.8768429868893)",Delaware,In_Lot,96460,Delaware Av,2182,1.42,14.5,4.46,13,40.2,0.06,68.93,42.93503495,44.24,-78.87684299,0.2,26.62,1,3.91,488.5,21.69,72.2
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Niagara,NIGRA,PINUS,Front_In_Lot_Busti Av,"(42.9017019235596, -78.8994641931981)",Front,In_Lot,104918,Busti Av,952,1.74,18.3,5.25,15,49.03,0.07,86.96,42.90170192,43.78,-78.89946419,0.24,26.34,1,4.68,584.8,26.17,81.86
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Delaware,NIGRA,PINUS,Delaware_In_Lot_Parkside Av,"(42.9313616548396, -78.8555472148289)",Delaware,In_Lot,101063,Parkside Av,414,0.94,8.81,3.27,10,26.94,0.04,41.88,42.93136165,44.92,-78.85554721,0.13,27.03,1,2.75,344.06,14.96,57.7
Olmsted,PINUS STROBUS,"PINE, WHITE",Delaware,STROBUS,PINUS,Delaware_In_Lot_Delaware Av,"(42.9321797278537, -78.8706116287085)",Delaware,In_Lot,97240,Delaware Av,2182,0.3,2.67,1.25,5,8.84,0.01,12.68,42.93217973,43.5,-78.87061163,0.04,26.17,1,1.07,133.94,5.02,36.39
Olmsted,PINUS PALUSTRIS,"PINE, JAPANESE WHITE",Delaware,PALUSTRIS,PINUS,Delaware_In_Lot_Parkside Av,"(42.9365002239069, -78.8521638205247)",Delaware,In_Lot,99463,Parkside Av,414,1.42,14.5,4.46,13,40.2,0.06,68.93,42.93650022,44.24,-78.85216382,0.2,26.62,1,3.91,488.5,21.69,72.2
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Delaware,NIGRA,PINUS,Delaware_In_Lot_Parkside Av,"(42.9364250098501, -78.8510126926997)",Delaware,In_Lot,99550,Parkside Av,414,1.26,12.61,4.06,12,35.77,0.05,59.91,42.93642501,44.47,-78.85101269,0.17,26.76,1,3.52,440.36,19.45,67.36
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Delaware,NIGRA,PINUS,Delaware_In_Lot_Delaware Av,"(42.9312380075429, -78.8660018498299)",Delaware,In_Lot,96626,Delaware Av,2182,0.94,8.81,3.27,10,26.94,0.04,41.88,42.93123801,44.92,-78.86600185,0.13,27.03,1,2.75,344.06,14.96,57.7
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Delaware,NIGRA,PINUS,Delaware_In_Lot_Parkside Av,"(42.9408754711956, -78.8559849746365)",Delaware,In_Lot,99615,Parkside Av,414,2.04,19.74,5.57,17,55.91,0.08,93.82,42.94087547,40.77,-78.85598497,0.28,24.53,1,5.55,694.21,30.38,88.11
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Delaware,NIGRA,PINUS,Delaware_In_Lot_Delaware Av,"(42.9312864466265, -78.8661968026026)",Delaware,In_Lot,96720,Delaware Av,2182,0.78,6.91,2.87,9,22.51,0.03,32.87,42.93128645,45.15,-78.8661968,0.11,27.17,1,2.37,295.92,12.72,52.86
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",South,NIGRA,PINUS,Cazenovia_In_Lot_Cazenovia St,"(42.8451812625474, -78.805920990743)",Cazenovia,In_Lot,94681,Cazenovia St,161,1.74,18.3,5.25,15,49.03,0.07,86.96,42.84518126,43.78,-78.80592099,0.24,26.34,1,4.68,584.8,26.17,81.86
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",North,NIGRA,PINUS,Riverside_In_Lot_Niagara St,"(42.9544942920439, -78.9085629932246)",Riverside,In_Lot,103115,Niagara St,2505,1.26,12.61,4.06,12,35.77,0.05,59.91,42.95449429,44.47,-78.90856299,0.17,26.76,1,3.52,440.36,19.45,67.36
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Delaware,NIGRA,PINUS,Delaware_In_Lot_Delaware Av,"(42.9324008270749, -78.8725082909122)",Delaware,In_Lot,98487,Delaware Av,2182,0.78,6.91,2.87,9,22.51,0.03,32.87,42.93240083,45.15,-78.87250829,0.11,27.17,1,2.37,295.92,12.72,52.86
Olmsted,PINUS RIGIDA,"PINE, PITCH",South,RIGIDA,PINUS,Cazenovia_In_Lot_Cazenovia St,"(42.8440618437686, -78.798235601376)",Cazenovia,In_Lot,107268,Cazenovia St,161,0.3,2.67,1.25,5,8.84,0.01,12.68,42.84406184,43.5,-78.7982356,0.04,26.17,1,1.07,133.94,5.02,36.39
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Delaware,NIGRA,PINUS,Delaware_In_Lot_Delaware Av,"(42.9331308718031, -78.8683928478364)",Delaware,In_Lot,96955,Delaware Av,2182,1.42,14.5,4.46,13,40.2,0.06,68.93,42.93313087,44.24,-78.86839285,0.2,26.62,1,3.91,488.5,21.69,72.2
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Delaware,NIGRA,PINUS,Delaware_In_Lot_Parkside Av,"(42.9366266942081, -78.8631614408339)",Delaware,In_Lot,101415,Parkside Av,414,1.26,12.61,4.06,12,35.77,0.05,59.91,42.93662669,44.47,-78.86316144,0.17,26.76,1,3.52,440.36,19.45,67.36
Olmsted,PINUS STROBUS,"PINE, WHITE",Masten,STROBUS,PINUS,Mlk Jr._In_Lot_Parade Ave North,"(42.9056227429939, -78.8363290592492)",Mlk Jr.,In_Lot,112597,Parade Ave North,175,0.06,0.51,0.31,2,1.87,0,2.42,42.90562274,41.25,-78.83632906,0.01,24.82,1,0.21,26.33,1.08,26.95
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Delaware,NIGRA,PINUS,Delaware_In_Lot_Parkside Av,"(42.9312097995541, -78.8540960684874)",Delaware,In_Lot,100564,Parkside Av,414,0.78,6.91,2.87,9,22.51,0.03,32.87,42.9312098,45.15,-78.85409607,0.11,27.17,1,2.37,295.92,12.72,52.86
Olmsted,PINUS SYLVESTRIS,"PINE, SCOTCH",South,SYLVESTRIS,PINUS,Cazenovia_In_Lot_Cazenovia St,"(42.845369053492, -78.7973573684154)",Cazenovia,In_Lot,95360,Cazenovia St,161,1.89,19.02,5.41,16,52.47,0.07,90.39,42.84536905,42.28,-78.79735737,0.26,25.44,1,5.12,639.51,28.27,84.99
Olmsted,PINUS STROBUS,"PINE, WHITE",Delaware,STROBUS,PINUS,Delaware_In_Lot_Delaware Av,"(42.9293138939931, -78.8686384475152)",Delaware,In_Lot,98893,Delaware Av,2182,1.1,10.71,3.66,11,31.35,0.04,50.9,42.92931389,44.7,-78.86863845,0.15,26.89,1,3.14,392.21,17.2,62.53
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Delaware,NIGRA,PINUS,Delaware_In_Lot_Parkside Av,"(42.9404667489549, -78.8570186685437)",Delaware,In_Lot,99699,Parkside Av,414,2.33,21.18,5.88,19,62.8,0.08,100.68,42.94046675,37.77,-78.85701867,0.32,22.72,1,6.43,803.63,34.58,94.36
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Niagara,NIGRA,PINUS,Prospect_In_Lot_Niagara St,"(42.9024307350583, -78.8923715914178)",Prospect,In_Lot,103154,Niagara St,779,0.94,8.81,3.27,10,26.94,0.04,41.88,42.90243074,44.92,-78.89237159,0.13,27.03,1,2.75,344.06,14.96,57.7
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Delaware,NIGRA,PINUS,Delaware_In_Lot_Delaware Av,"(42.9323527155966, -78.8716074877757)",Delaware,In_Lot,98496,Delaware Av,2182,0.78,6.91,2.87,9,22.51,0.03,32.87,42.93235272,45.15,-78.87160749,0.11,27.17,1,2.37,295.92,12.72,52.86
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",North,NIGRA,PINUS,Riverside_In_Lot_Niagara St,"(42.954390071939, -78.90883625352)",Riverside,In_Lot,105151,Niagara St,2505,1.42,14.5,4.46,13,40.2,0.06,68.93,42.95439007,44.24,-78.90883625,0.2,26.62,1,3.91,488.5,21.69,72.2
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",South,NIGRA,PINUS,Cazenovia_In_Lot_Cazenovia St,"(42.8443202118166, -78.8022458963345)",Cazenovia,In_Lot,95421,Cazenovia St,161,2.63,22.63,5.17,22,69.67,0.09,107.54,42.84432021,28.97,-78.8022459,0.36,17.43,1,7.3,913.05,38.78,97.12
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Delaware,NIGRA,PINUS,Delaware_In_Lot_Parkside Av,"(42.9343677884222, -78.8653993190598)",Delaware,In_Lot,101593,Parkside Av,414,1.74,18.3,5.25,15,49.03,0.07,86.96,42.93436779,43.78,-78.86539932,0.24,26.34,1,4.68,584.8,26.17,81.86
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Delaware,NIGRA,PINUS,Delaware_In_Lot_Delaware Av,"(42.9341719890163, -78.8719231634974)",Delaware,In_Lot,97188,Delaware Av,2182,1.26,12.61,4.06,12,35.77,0.05,59.91,42.93417199,44.47,-78.87192316,0.17,26.76,1,3.52,440.36,19.45,67.36
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Niagara,NIGRA,PINUS,Front_In_Lot_Busti Av,"(42.8994478695741, -78.8976093704905)",Front,In_Lot,104756,Busti Av,952,0.66,5.85,2.46,8,19.1,0.02,27.82,42.89944787,44.74,-78.89760937,0.09,26.92,1,2.04,255.42,10.79,48.74
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Niagara,NIGRA,PINUS,Front_In_Lot_Busti Av,"(42.9003181779784, -78.8983079884088)",Front,In_Lot,104803,Busti Av,952,0.42,3.73,1.65,6,12.25,0.02,17.72,42.90031818,43.91,-78.89830799,0.06,26.42,1,1.4,174.43,6.94,40.51
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Delaware,NIGRA,PINUS,Delaware_In_Lot_Delaware Av,"(42.9301803062252, -78.8659864259203)",Delaware,In_Lot,96670,Delaware Av,2182,0.78,6.91,2.87,9,22.51,0.03,32.87,42.93018031,45.15,-78.86598643,0.11,27.17,1,2.37,295.92,12.72,52.86
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Delaware,NIGRA,PINUS,Delaware_In_Lot_Delaware Av,"(42.9322978450129, -78.87348701186)",Delaware,In_Lot,97349,Delaware Av,2182,1.1,10.71,3.66,11,31.35,0.04,50.9,42.93229785,44.7,-78.87348701,0.15,26.89,1,3.14,392.21,17.2,62.53
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Delaware,NIGRA,PINUS,Delaware_In_Lot_Delaware Av,"(42.9329391270557, -78.8661884627336)",Delaware,In_Lot,96890,Delaware Av,2182,1.42,14.5,4.46,13,40.2,0.06,68.93,42.93293913,44.24,-78.86618846,0.2,26.62,1,3.91,488.5,21.69,72.2
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Delaware,NIGRA,PINUS,Delaware_In_Lot_Parkside Av,"(42.9404750791595, -78.8555562723265)",Delaware,In_Lot,99579,Parkside Av,414,1.58,16.4,4.85,14,44.61,0.06,77.95,42.94047508,44.01,-78.85555627,0.22,26.48,1,4.29,536.65,23.93,77.03
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Delaware,NIGRA,PINUS,Delaware_In_Lot_Delaware Av,"(42.9323127531907, -78.8739801010777)",Delaware,In_Lot,97421,Delaware Av,2182,2.18,20.46,5.73,18,59.35,0.08,97.25,42.93231275,39.27,-78.8739801,0.3,23.63,1,5.99,748.92,32.48,91.24
Olmsted,PINUS SYLVESTRIS,"PINE, SCOTCH",South,SYLVESTRIS,PINUS,Cazenovia_In_Lot_Cazenovia St,"(42.845410051331, -78.7975666005583)",Cazenovia,In_Lot,95358,Cazenovia St,161,1.42,14.5,4.46,13,40.2,0.06,68.93,42.84541005,44.24,-78.7975666,0.2,26.62,1,3.91,488.5,21.69,72.2
Olmsted,PINUS STROBUS,"PINE, WHITE",South,STROBUS,PINUS,Cazenovia_In_Lot_Cazenovia St,"(42.8490875961405, -78.8104115721853)",Cazenovia,In_Lot,94874,Cazenovia St,161,0.2,1.81,0.9,4,6.08,0.01,8.61,42.8490876,42.89,-78.81041157,0.03,25.8,1,0.77,96.22,3.46,32.86
Olmsted,PINUS STROBUS,"PINE, WHITE",Delaware,STROBUS,PINUS,Delaware_In_Lot_Parkside Av,"(42.93985358026, -78.859402101965)",Delaware,In_Lot,99916,Parkside Av,414,2.63,22.63,0,34,69.67,0.07,107.54,42.93985358,0.01,-78.8594021,0.36,0.01,1,7.3,913.05,38.78,79.68
Olmsted,PINUS THUNBERGIANA,"PINE, JAPANESE BLACK",South,THUNBERGIANA,PINUS,Cazenovia_In_Lot_Cazenovia St,"(42.8387226920835, -78.7974820439786)",Cazenovia,In_Lot,95674,Cazenovia St,161,1.74,18.3,5.25,15,49.03,0.07,86.96,42.83872269,43.78,-78.79748204,0.24,26.34,1,4.68,584.8,26.17,81.86
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Niagara,NIGRA,PINUS,Front_In_Lot_Busti Av,"(42.9013716524622, -78.8993319697226)",Front,In_Lot,104846,Busti Av,952,1.1,10.71,3.66,11,31.35,0.04,50.9,42.90137165,44.7,-78.89933197,0.15,26.89,1,3.14,392.21,17.2,62.53
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",North,NIGRA,PINUS,Delaware_In_Lot_Delaware Av,"(42.9347278667287, -78.8682385372199)",Delaware,In_Lot,96084,Delaware Av,2182,1.1,10.71,3.66,11,31.35,0.04,50.9,42.93472787,44.7,-78.86823854,0.15,26.89,1,3.14,392.21,17.2,62.53
Olmsted,PINUS STROBUS,"PINE, WHITE",Delaware,STROBUS,PINUS,Delaware_In_Lot_Parkside Av,"(42.9344459504816, -78.8528943802092)",Delaware,In_Lot,106946,Parkside Av,414,0.13,1.16,0.6,3,3.97,0.01,5.51,42.93444595,42.07,-78.85289438,0.02,25.31,1,0.49,61.27,2.27,29.9
Olmsted,PINUS STROBUS,"PINE, WHITE",South,STROBUS,PINUS,Cazenovia_In_Lot_Cazenovia St,"(42.8485707345615, -78.8104369264509)",Cazenovia,In_Lot,94894,Cazenovia St,161,0.2,1.81,0.9,4,6.08,0.01,8.61,42.84857073,42.89,-78.81043693,0.03,25.8,1,0.77,96.22,3.46,32.86
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",North,NIGRA,PINUS,Riverside_In_Lot_Niagara St,"(42.9541051595984, -78.909257573043)",Riverside,In_Lot,105141,Niagara St,2505,1.1,10.71,3.66,11,31.35,0.04,50.9,42.95410516,44.7,-78.90925757,0.15,26.89,1,3.14,392.21,17.2,62.53
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Delaware,NIGRA,PINUS,Delaware_In_Lot_Delaware Av,"(42.9314366611776, -78.8661869079107)",Delaware,In_Lot,96725,Delaware Av,2182,0.94,8.81,3.27,10,26.94,0.04,41.88,42.93143666,44.92,-78.86618691,0.13,27.03,1,2.75,344.06,14.96,57.7
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Niagara,NIGRA,PINUS,Front_In_Lot_Busti Av,"(42.9017941044624, -78.899435429229)",Front,In_Lot,104909,Busti Av,952,0.94,8.81,3.27,10,26.94,0.04,41.88,42.9017941,44.92,-78.89943543,0.13,27.03,1,2.75,344.06,14.96,57.7
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Delaware,NIGRA,PINUS,Delaware_In_Lot_Delaware Av,"(42.9312449686191, -78.8661919565122)",Delaware,In_Lot,96717,Delaware Av,2182,0.94,8.81,3.27,10,26.94,0.04,41.88,42.93124497,44.92,-78.86619196,0.13,27.03,1,2.75,344.06,14.96,57.7
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Delaware,NIGRA,PINUS,Delaware_In_Lot_Delaware Av,"(42.9325581051443, -78.8722930613911)",Delaware,In_Lot,98488,Delaware Av,2182,0.78,6.91,2.87,9,22.51,0.03,32.87,42.93255811,45.15,-78.87229306,0.11,27.17,1,2.37,295.92,12.72,52.86
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Delaware,NIGRA,PINUS,Delaware_In_Lot_Parkside Av,"(42.9407620165186, -78.8557532316308)",Delaware,In_Lot,99620,Parkside Av,414,1.89,19.02,5.41,16,52.47,0.07,90.39,42.94076202,42.28,-78.85575323,0.26,25.44,1,5.12,639.51,28.27,84.99
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Delaware,NIGRA,PINUS,Delaware_In_Lot_Delaware Av,"(42.9331903374551, -78.8647283439571)",Delaware,In_Lot,96830,Delaware Av,2182,1.74,18.3,5.25,15,49.03,0.07,86.96,42.93319034,43.78,-78.86472834,0.24,26.34,1,4.68,584.8,26.17,81.86
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Delaware,NIGRA,PINUS,Delaware_In_Lot_Delaware Av,"(42.9314044515078, -78.8679549769657)",Delaware,In_Lot,97209,Delaware Av,2182,0.94,8.81,3.27,10,26.94,0.04,41.88,42.93140445,44.92,-78.86795498,0.13,27.03,1,2.75,344.06,14.96,57.7
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Delaware,NIGRA,PINUS,Delaware_In_Lot_Delaware Av,"(42.93081718684, -78.8660295846484)",Delaware,In_Lot,96648,Delaware Av,2182,0.78,6.91,2.87,9,22.51,0.03,32.87,42.93081719,45.15,-78.86602958,0.11,27.17,1,2.37,295.92,12.72,52.86
Olmsted,PINUS PALUSTRIS,"PINE, JAPANESE WHITE",Delaware,PALUSTRIS,PINUS,Delaware_In_Lot_Parkside Av,"(42.9365079506326, -78.8521476646805)",Delaware,In_Lot,99462,Parkside Av,414,1.26,12.61,4.06,12,35.77,0.05,59.91,42.93650795,44.47,-78.85214766,0.17,26.76,1,3.52,440.36,19.45,67.36
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Niagara,NIGRA,PINUS,Front_In_Lot_Busti Av,"(42.9015837037171, -78.8993847562029)",Front,In_Lot,104838,Busti Av,952,1.26,12.61,4.06,12,35.77,0.05,59.91,42.9015837,44.47,-78.89938476,0.17,26.76,1,3.52,440.36,19.45,67.36
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Delaware,NIGRA,PINUS,Delaware_In_Lot_Delaware Av,"(42.9323397829867, -78.8706289251974)",Delaware,In_Lot,95598,Delaware Av,2182,1.58,16.4,4.85,14,44.61,0.06,77.95,42.93233978,44.01,-78.87062893,0.22,26.48,1,4.29,536.65,23.93,77.03
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Masten,NIGRA,PINUS,Mlk Jr._In_Lot_Parade Ave North,"(42.9058741547803, -78.8417199423244)",Mlk Jr.,In_Lot,102468,Parade Ave North,175,1.89,19.02,5.41,16,52.47,0.07,90.39,42.90587415,42.28,-78.84171994,0.26,25.44,1,5.12,639.51,28.27,84.99
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Delaware,NIGRA,PINUS,Delaware_In_Lot_Parkside Av,"(42.9395541405251, -78.8599611339292)",Delaware,In_Lot,99929,Parkside Av,414,0.2,1.81,0.9,4,6.08,0.01,8.61,42.93955414,42.89,-78.85996113,0.03,25.8,1,0.77,96.22,3.46,32.86
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Delaware,NIGRA,PINUS,Delaware_In_Lot_Delaware Av,"(42.9320449286015, -78.8723498151236)",Delaware,In_Lot,98517,Delaware Av,2182,0.78,6.91,2.87,9,22.51,0.03,32.87,42.93204493,45.15,-78.87234982,0.11,27.17,1,2.37,295.92,12.72,52.86
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Delaware,NIGRA,PINUS,Delaware_In_Lot_Parkside Av,"(42.9310625528802, -78.8541681135912)",Delaware,In_Lot,100557,Parkside Av,414,1.89,19.02,5.41,16,52.47,0.07,90.39,42.93106255,42.28,-78.85416811,0.26,25.44,1,5.12,639.51,28.27,84.99
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Delaware,NIGRA,PINUS,Delaware_In_Lot_Parkside Av,"(42.9362151457715, -78.8511125738895)",Delaware,In_Lot,99546,Parkside Av,414,1.42,14.5,4.46,13,40.2,0.06,68.93,42.93621515,44.24,-78.85111257,0.2,26.62,1,3.91,488.5,21.69,72.2
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Delaware,NIGRA,PINUS,Delaware_In_Lot_Parkside Av,"(42.9334914711263, -78.8585167337815)",Delaware,In_Lot,101095,Parkside Av,414,1.26,12.61,4.06,12,35.77,0.05,59.91,42.93349147,44.47,-78.85851673,0.17,26.76,1,3.52,440.36,19.45,67.36
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",Delaware,NIGRA,PINUS,Delaware_In_Lot_Delaware Av,"(42.9324058370683, -78.8707290348715)",Delaware,In_Lot,95594,Delaware Av,2182,0.94,8.81,3.27,10,26.94,0.04,41.88,42.93240584,44.92,-78.87072903,0.13,27.03,1,2.75,344.06,14.96,57.7
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",North,NIGRA,PINUS,Riverside_In_Lot_Niagara St,"(42.956984092084, -78.9077229817977)",Riverside,In_Lot,103383,Niagara St,2505,0.94,8.81,3.27,10,26.94,0.04,41.88,42.95698409,44.92,-78.90772298,0.13,27.03,1,2.75,344.06,14.96,57.7
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",South,NIGRA,PINUS,South_In_Lot_Park Ave South,"(42.8287079355006, -78.8273558160093)",South,In_Lot,104130,Park Ave South,2441,14.63,265.05,36.32,24,69.67,0.91,107.54,42.82870794,17.39,-78.82735582,2.21,10.46,1,18.16,2269.57,38.78,113.84
Olmsted,PINUS RESINOSA,"PINE, RED",South,RESINOSA,PINUS,South_In_Lot_Park Ave South,"(42.8295439364945, -78.8270708302757)",South,In_Lot,103562,Park Ave South,2441,0.66,5.85,2.46,8,19.1,0.02,27.82,42.82954394,44.74,-78.82707083,0.09,26.92,1,2.04,255.42,10.79,48.74
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",North,NIGRA,PINUS,Riverside_In_Lot_Niagara St,"(42.9568931042385, -78.9076530386895)",Riverside,In_Lot,103385,Niagara St,2505,0.66,5.85,2.46,8,19.1,0.02,27.82,42.9568931,44.74,-78.90765304,0.09,26.92,1,2.04,255.42,10.79,48.74
Olmsted,PINUS NIGRA,"PINE, AUSTRIAN",North,NIGRA,PINUS,Riverside_In_Lot_Niagara St,"(42.9563518913139, -78.9073824201908)",Riverside,In_Lot,103393,Niagara St,2505,0.66,5.85,2.46,8,19.1,0.02,27.82,42.95635189,44.74,-78.90738242,0.09,26.92,1,2.04,255.42,10.79,48.74
